AENC;NUMC;NIND;ELEP;TH;CAPITAL;SEXO;EDAD;LNAC;NACI;NIVI;LEST3;RELA;TIPF;TGRU;SVIDA;SRELA;STGUS;SECON;SVIVI;SZONA;SRECR;STRAB;STIEM;MERECE;HABLAR;AYFAM;TENSO;MORAL;CALMA;DEPRE;FELIZ;CPER;CPOL;CJUS;CERTZ;SENSE;SVIVENT;SHOGTR;ANIMO;RELPER;CPUBLI;SITEC1;SAPER;RELFA1
2024;5685;1;189,07497;48;00009;6;07;4;1;;1;3;1;1;7;7;5;6;7;9;8;97;;9;1;1;2;3;3;3;3;7;5;5;5;1;8;6;5;7;5;3;3;1
2024;5691;1;384,33889;48;00009;1;05;1;1;;3;1;3;3;8;8;8;8;9;9;9;9;9;9;1;1;5;5;2;5;2;9;2;3;3;1;9;9;8;8;3;3;2;1
2024;5694;2;202,44014;48;00009;1;04;5;6;;3;1;1;1;8;9;7;6;8;10;10;9;9;9;1;1;3;5;2;5;2;9;9;9;10;2;9;8;7;8;9;1;2;1
2024;5696;1;412,07297;48;00009;1;07;1;1;;3;3;3;3;7;7;9;10;9;4;8;97;;9;1;1;3;3;3;3;3;5;6;4;4;3;6;10;5;7;5;3;2;1
2024;5697;1;412,07297;48;00009;1;06;4;1;;1;3;2;5;5;5;5;4;4;8;8;97;;3;1;1;3;3;3;3;3;3;4;3;5;2;7;4;5;7;4;1;3;3
2024;5698;1;243,56069;48;00009;1;03;1;1;;3;1;1;1;7;7;6;8;8;7;8;7;6;7;2;1;4;5;2;5;3;5;5;4;4;2;7;7;7;6;4;3;2;1
2024;5699;1;189,07497;48;00009;6;07;1;1;;1;3;1;1;9;10;9;9;10;10;10;97;;8;1;1;3;3;3;3;3;5;5;5;5;2;9;9;5;8;5;3;1;1
2024;5700;1;393,06384;48;00009;6;04;1;1;;3;1;5;4;8;8;6;8;9;9;8;9;9;8;1;1;3;4;2;5;2;6;6;6;6;3;8;9;7;8;6;3;2;1
2024;5701;1;202,44014;48;00009;1;04;1;1;;3;1;1;1;8;5;5;4;7;8;8;6;6;7;1;1;3;3;3;3;4;8;0;0;0;2;7;5;5;7;0;1;2;1
2024;5702;2;665,87825;48;00009;6;03;1;1;;3;2;4;2;10;10;10;10;10;10;10;97;;10;2;1;5;5;5;5;5;0;0;0;0;1;10;10;6;7;0;1;2;1
2024;5703;1;589,59576;48;00009;6;04;5;6;;3;1;5;4;7;6;6;6;7;7;8;7;9;8;1;1;3;3;2;3;2;7;4;5;6;2;7;7;6;7;5;1;2;1
2024;5705;1;384,33889;48;00009;1;05;1;1;;3;1;3;3;8;8;8;7;8;8;9;8;9;9;1;1;4;5;2;5;2;7;2;3;8;1;8;8;8;8;4;3;1;1
2024;5706;2;396,04030;48;00009;6;05;4;1;;1;1;5;4;8;8;6;7;7;8;8;7;7;8;1;1;3;3;3;5;3;8;0;7;7;2;7;7;6;8;5;3;2;3
2024;5707;1;974,24276;48;00009;1;03;1;1;;3;1;4;2;8;8;3;6;5;7;9;8;7;8;1;1;3;4;3;5;2;6;3;5;5;1;7;7;7;8;4;3;2;1
2024;5709;2;607,32041;48;00009;1;04;5;1;;3;1;4;2;9;9;5;4;9;9;9;7;10;9;1;1;3;3;3;5;3;8;5;6;8;2;8;7;6;8;6;1;2;1
2024;5710;2;378,14993;48;00009;6;06;1;1;;1;3;3;3;3;4;3;3;5;7;9;97;;5;1;1;1;3;4;4;4;9;5;5;7;2;7;3;4;6;6;1;4;1
2024;5711;1;792,08061;48;00009;6;05;1;1;;3;1;4;2;7;8;5;7;8;7;7;7;5;8;1;1;5;5;2;4;2;5;5;5;7;3;7;6;8;8;6;3;2;1
2024;5712;1;189,07497;48;00009;6;06;1;1;;2;3;1;1;8;8;8;8;8;8;8;97;;8;1;1;3;3;3;5;3;8;5;5;5;2;8;8;6;8;5;3;2;1
2024;5715;2;396,04030;48;00009;6;05;1;1;;1;3;3;3;8;8;8;10;7;8;9;97;;8;1;1;3;5;2;5;2;8;6;8;8;2;8;10;7;8;7;3;2;1
2024;5716;2;730,68207;48;00009;1;03;1;1;;3;1;4;2;4;5;1;3;4;4;3;2;1;3;2;1;2;2;3;2;4;4;0;3;5;3;4;2;3;5;3;3;2;1
2024;5717;1;487,12138;48;00009;1;03;4;1;;3;1;3;3;9;9;9;9;9;8;7;10;5;9;1;1;4;4;2;4;2;7;6;6;8;1;8;8;7;8;7;3;2;2
2024;5720;1;202,44014;48;00009;1;04;1;1;;3;1;1;1;7;8;5;5;5;7;9;7;9;8;1;1;3;4;3;4;3;8;6;6;8;2;7;7;6;8;7;3;2;1
2024;5721;1;197,54051;48;00009;6;05;1;1;;3;3;1;1;8;8;8;6;6;8;8;97;;8;1;1;3;3;2;3;3;7;4;4;4;2;7;6;5;8;4;1;4;1
2024;5722;1;410,94657;48;00009;1;06;1;1;;3;1;5;4;9;6;4;8;9;8;10;8;6;9;1;1;4;5;2;4;3;7;5;7;8;1;9;7;7;7;7;3;2;1
2024;5723;3;965,24272;48;00009;6;02;1;1;;3;1;4;2;7;10;10;10;10;10;10;10;8;10;1;1;1;3;3;3;3;6;3;2;3;2;9;9;4;8;3;3;1;1
2024;5724;2;566,06570;48;00009;6;07;1;1;;1;3;4;2;9;9;7;8;9;9;9;97;;9;1;1;3;4;2;4;2;9;8;8;8;3;8;8;7;8;8;3;1;1
2024;5725;1;410,94657;48;00009;1;07;1;1;;1;3;2;5;5;6;6;6;6;7;7;97;;4;1;1;3;3;3;3;3;7;4;5;7;1;7;6;5;7;5;2;4;1
2024;5726;1;807,65769;48;00009;1;04;1;1;;3;1;4;2;7;7;7;8;8;8;8;7;8;8;1;1;3;4;3;4;3;7;1;2;5;2;8;8;6;7;3;3;2;1
2024;5729;2;377,37714;48;00009;6;05;1;1;;3;3;3;3;8;8;8;8;9;9;10;97;;9;1;1;4;3;2;3;2;8;0;0;10;1;9;8;6;8;3;3;2;1
2024;5731;1;575,25237;48;00009;1;05;1;1;;3;1;4;2;9;10;9;9;8;8;7;8;8;7;1;1;3;3;3;3;3;8;0;2;6;3;7;8;5;8;3;3;3;1
2024;5734;2;377,37714;48;00009;6;06;1;1;;2;3;3;3;7;8;8;7;8;8;8;97;;8;1;1;3;2;3;3;3;7;6;6;6;2;8;7;5;8;6;3;2;1
2024;5735;1;205,47328;48;00009;1;07;1;1;;2;3;1;1;8;8;8;8;9;7;8;97;;10;1;2;3;5;3;5;3;8;5;5;5;1;8;8;7;6;5;3;1;1
2024;5737;1;377,37714;48;00009;6;07;4;1;;1;3;3;3;7;6;8;8;8;8;7;97;;6;1;2;3;3;2;4;1;3;3;5;6;3;7;8;7;5;5;3;2;1
2024;5738;1;201,91442;48;00009;1;04;1;1;;2;1;1;1;8;8;3;7;8;8;10;8;8;8;1;1;5;5;1;5;2;7;4;0;5;2;8;8;9;8;3;3;2;1
2024;5740;1;410,94657;48;00009;1;06;4;1;;1;3;3;3;6;7;6;8;8;8;9;97;;9;1;1;3;4;2;5;2;5;4;6;6;2;8;8;7;7;5;3;3;1
2024;5742;1;410,94657;48;00009;1;06;1;1;;1;3;3;3;8;8;9;8;8;9;10;97;;8;1;1;5;5;1;5;2;7;5;4;6;1;9;8;9;8;5;3;2;1
2024;5743;1;197,54051;48;00009;6;05;1;1;;3;3;1;1;8;7;8;7;6;8;9;97;;10;1;1;4;5;2;4;2;8;1;5;7;3;7;7;7;7;4;2;2;1
2024;5744;1;410,94657;48;00009;1;07;1;1;;1;3;3;3;6;4;7;7;9;10;8;97;;7;2;1;5;5;1;5;2;5;6;4;7;2;8;7;9;5;6;3;2;1
2024;5745;1;410,94657;48;00009;1;07;4;1;;1;3;3;3;7;8;8;8;8;8;8;97;;8;1;1;4;4;2;4;2;8;6;5;7;2;8;8;7;8;6;2;2;1
2024;4665;2;384,33889;48;00009;1;05;1;1;;3;3;5;4;7;7;7;7;7;8;5;97;;8;1;1;3;5;2;4;2;7;5;5;7;1;7;7;7;7;6;3;2;1
2024;4666;1;196,53192;48;00009;6;04;1;1;;3;1;1;1;8;8;6;7;7;8;10;9;9;9;1;1;3;3;2;4;2;7;0;4;7;2;8;8;6;8;4;1;3;1
2024;4667;2;788,04937;48;00009;6;01;5;6;;1;1;5;4;4;4;0;4;7;2;6;4;5;5;2;2;1;1;4;1;4;3;5;5;8;3;5;4;2;3;6;1;3;1
2024;4668;2;616,08795;48;00009;1;01;1;1;;2;3;5;4;7;7;8;6;6;6;6;97;;7;1;1;4;4;3;4;2;2;1;2;8;3;6;6;7;7;4;1;1;1
2024;4670;1;206,03648;48;00009;1;07;1;1;;2;3;1;1;5;7;7;7;10;9;9;97;;5;1;1;3;3;3;3;3;7;6;5;10;2;9;7;5;7;7;3;3;1
2024;4672;3;974,24276;48;00009;1;03;5;6;;1;1;2;5;8;6;6;6;7;7;7;6;6;7;2;1;1;4;1;4;2;5;7;3;6;1;7;6;6;5;5;2;1;1
2024;4673;1;378,14993;48;00009;6;07;4;1;;1;3;5;4;10;10;10;9;9;9;9;97;;9;1;1;5;5;1;3;1;6;5;5;8;2;8;9;8;8;6;3;2;1
2024;4674;2;786,12768;48;00009;6;04;1;1;;3;1;4;2;7;7;2;8;7;8;7;8;9;8;1;1;3;4;2;4;2;7;4;4;6;2;7;8;7;7;5;3;2;1
2024;4675;1;384,33889;48;00009;1;05;1;1;;2;1;3;3;9;10;10;8;8;6;2;10;10;10;1;1;4;4;2;5;2;9;0;3;5;2;6;9;7;8;3;3;2;1
2024;4676;1;412,07297;48;00009;1;06;4;1;;1;3;3;3;8;8;8;7;10;8;8;97;;8;1;7;3;5;1;3;2;7;4;4;6;2;8;7;7;5;5;3;1;1
2024;4677;1;189,07497;48;00009;6;07;1;1;;1;3;1;1;3;6;5;5;9;9;9;97;;3;1;1;5;3;2;3;3;6;5;3;7;4;7;5;6;7;5;2;4;1
2024;4680;2;487,12138;48;00009;1;03;5;6;;3;1;2;5;7;9;2;8;10;10;9;10;97;10;1;1;4;4;2;3;3;5;4;8;8;2;9;9;6;8;7;3;2;4
2024;4681;3;576,50833;48;00009;1;04;1;1;;1;2;4;2;7;6;8;7;7;6;8;97;;7;1;1;4;3;2;3;2;6;5;5;8;1;7;7;6;7;6;3;2;1
2024;4682;3;821,45061;48;00009;1;01;1;1;;1;3;4;2;8;8;7;7;7;7;5;97;;8;1;1;2;4;3;3;2;6;2;5;5;2;6;7;5;8;4;3;2;1
2024;4683;1;189,07497;48;00009;6;07;1;1;;1;3;1;1;8;8;8;9;9;10;10;97;;10;1;1;3;3;3;3;3;5;5;5;5;3;8;9;5;8;5;2;3;1
2024;4684;2;594,06046;48;00009;6;05;1;1;;1;1;4;2;7;9;9;6;7;10;10;10;10;10;1;1;3;3;3;3;3;10;5;7;9;2;8;9;5;8;7;1;2;1
2024;4685;1;221,95942;48;00009;6;03;1;1;;2;1;1;1;6;6;0;6;8;8;7;7;8;5;1;1;1;2;3;3;3;2;2;2;5;1;8;7;4;7;3;2;3;1
2024;4686;1;396,04030;48;00009;6;05;1;1;;2;1;2;5;6;6;4;5;6;6;6;5;10;8;1;1;2;3;2;3;3;3;2;4;5;3;6;7;5;7;4;1;3;1
2024;4688;1;412,07297;48;00009;1;06;4;1;;1;3;3;3;8;10;8;8;10;8;5;97;;7;1;1;3;5;3;5;2;7;5;4;6;1;8;8;7;8;5;3;2;1
2024;4689;1;594,06046;48;00009;6;05;1;1;;3;3;4;2;6;6;6;6;6;6;6;97;;5;1;1;3;3;3;3;3;5;5;5;5;2;6;6;5;7;5;3;3;1
2024;4690;1;197,01234;48;00009;6;01;1;1;;1;2;1;1;3;0;7;2;4;1;1;97;;3;1;1;1;2;4;3;3;8;1;1;1;4;2;2;3;5;1;1;2;1
2024;4691;1;576,50833;48;00009;1;05;1;1;;1;1;4;2;8;8;8;7;6;8;8;8;8;7;1;1;4;4;2;4;2;7;0;4;6;2;7;8;7;8;3;1;3;1
2024;4692;1;607,32041;48;00009;1;04;1;1;;3;1;4;2;7;9;8;7;7;8;10;8;10;9;1;1;2;3;3;3;2;8;5;7;8;2;8;8;5;8;7;1;3;1
2024;4693;1;198,02015;48;00009;6;05;1;1;;1;1;1;1;7;7;8;5;7;7;8;5;8;7;1;1;2;2;3;2;4;5;2;4;6;4;6;6;3;7;4;3;2;1
2024;4694;1;378,14993;48;00009;6;06;1;1;;1;3;5;4;8;8;8;5;8;8;8;97;;8;1;1;2;2;3;4;3;6;5;5;5;2;8;5;5;8;5;1;2;2
2024;4695;1;589,59576;48;00009;6;04;1;1;;3;1;5;4;9;9;2;5;6;9;9;8;10;10;1;1;5;5;2;4;2;7;5;5;10;2;8;8;8;8;7;2;2;1
2024;4697;3;788,04937;48;00009;6;01;1;1;;1;3;4;2;10;10;8;10;8;8;8;97;;9;1;1;3;5;3;5;2;6;5;5;8;3;7;10;7;8;6;3;2;1
2024;4698;2;589,59576;48;00009;6;04;5;6;;1;1;4;2;8;8;6;5;8;8;8;8;8;8;1;1;3;3;3;4;3;4;3;5;5;2;8;7;5;8;4;1;3;1
2024;4701;1;378,14993;48;00009;6;06;1;1;;1;3;3;3;7;10;8;8;10;10;10;97;;7;1;1;3;3;2;3;2;4;5;4;5;3;9;8;6;8;5;2;2;1
2024;4702;1;189,07497;48;00009;6;06;1;1;;2;3;1;1;8;8;7;7;7;7;9;97;;8;1;1;4;4;2;5;2;6;5;5;5;2;7;7;7;8;5;3;2;1
2024;4704;2;393,06384;48;00009;6;04;1;1;;3;1;3;3;10;10;2;10;10;10;8;7;10;10;1;1;3;3;3;4;3;7;5;10;10;1;9;9;5;8;8;3;2;1
2024;4705;4;788,04937;48;00009;6;01;1;1;;1;1;4;2;7;8;8;8;7;9;8;5;5;8;1;1;3;3;3;5;3;7;5;6;6;2;8;6;6;8;6;1;2;1
2024;4706;3;594,06046;48;00009;6;05;1;1;;2;3;4;2;7;7;8;9;7;8;8;97;;9;1;1;3;3;2;3;2;8;5;7;5;3;7;9;6;7;6;3;2;1
2024;4707;3;726,75413;48;00009;6;02;1;1;;3;1;4;2;8;8;6;6;6;6;7;8;6;8;1;1;3;3;2;3;2;7;7;7;9;2;6;7;6;8;8;1;2;2
2024;4708;2;487,12138;48;00009;1;03;1;1;;3;1;3;3;7;7;6;7;8;8;7;6;8;8;1;1;3;3;3;4;3;9;0;3;7;3;7;7;5;7;3;3;2;1
2024;4709;1;189,07497;48;00009;6;07;4;1;;1;3;1;1;9;10;10;8;8;8;8;97;;10;1;1;3;2;4;3;2;6;6;5;6;4;7;8;5;8;6;3;2;1
2024;3765;1;266,53479;20;20069;1;06;1;1;;3;3;3;3;8;8;8;8;8;8;7;97;;8;1;1;5;5;2;5;2;8;3;3;8;3;7;8;8;8;5;3;2;1
2024;3766;1;150,97922;20;20069;1;05;1;1;;2;1;1;1;7;7;6;8;10;8;8;8;6;8;1;1;5;5;1;3;3;2;1;2;7;1;9;7;7;7;3;3;3;1
2024;3767;2;316,82801;20;20069;6;07;4;1;;1;3;3;3;8;8;10;10;10;10;10;97;;10;1;1;3;3;3;5;1;8;5;5;8;2;9;10;7;8;6;3;3;1
2024;3768;4;594,48189;20;20069;1;01;1;1;;1;3;4;2;9;10;8;9;8;7;7;97;;9;1;1;3;5;2;5;1;9;7;7;4;1;8;9;8;8;6;2;1;1
2024;3769;1;150,97922;20;20069;1;05;1;1;;3;1;1;1;10;10;0;8;8;8;8;10;10;10;1;1;3;5;2;5;1;10;0;0;10;2;8;9;8;8;3;3;2;1
2024;3770;1;133,26739;20;20069;1;07;4;1;;3;3;1;1;9;9;9;8;8;8;6;97;;9;1;1;3;5;2;5;2;8;4;8;10;3;7;8;7;8;7;3;2;1
2024;3771;1;266,53479;20;20069;1;07;1;1;;3;3;3;3;10;9;10;10;10;7;8;97;;10;1;1;2;2;4;3;2;8;5;4;6;2;8;10;4;8;5;3;1;1
2024;3772;2;602,23560;20;20069;1;02;1;1;;3;1;4;2;9;9;9;8;9;9;9;8;10;10;1;1;5;5;1;5;1;9;5;5;5;1;9;9;9;8;5;1;1;1
2024;3773;1;158,41401;20;20069;6;06;1;1;;1;3;1;1;8;8;8;5;8;8;8;97;;9;1;1;3;2;3;2;3;5;0;5;10;4;7;5;4;8;5;1;3;1
2024;3774;1;158,41401;20;20069;6;07;1;1;;1;3;1;1;10;10;10;10;10;10;10;97;;10;1;1;5;3;1;5;1;8;0;10;8;3;9;10;8;8;6;3;1;1
2024;3775;1;158,41401;20;20069;6;07;1;1;;1;3;1;1;7;6;6;6;6;6;6;97;;6;1;2;3;5;3;4;2;5;5;5;6;2;6;6;7;5;5;3;3;1
2024;3776;1;158,41401;20;20069;6;07;4;1;;3;3;1;1;5;7;5;5;6;7;7;97;;5;1;1;3;5;2;5;2;4;0;3;5;4;6;5;7;7;3;3;2;1
2024;3777;2;316,82801;20;20069;6;07;1;1;;2;3;3;3;8;8;8;7;8;8;8;97;;8;1;1;3;4;2;5;2;8;5;5;5;2;8;7;7;8;5;3;2;1
2024;3778;2;463,55684;20;20069;6;05;1;1;;3;1;4;2;8;8;6;8;9;9;9;9;9;8;1;1;4;4;2;4;2;6;3;6;6;3;8;9;7;8;5;3;2;1
2024;3779;2;475,24202;20;20069;6;06;1;1;;1;3;4;2;8;8;8;8;8;8;8;97;;10;1;1;2;5;3;3;3;5;1;1;1;4;7;8;5;8;1;2;1;1
2024;3780;3;495,54875;20;20069;1;04;1;1;;1;3;4;2;4;8;8;8;9;7;7;97;;0;1;1;4;3;2;5;2;5;7;5;3;3;7;8;7;8;5;3;3;1
2024;3781;2;314,47272;20;20069;1;03;1;1;;2;1;5;4;6;7;6;7;6;8;8;7;4;10;1;1;4;4;2;5;3;8;0;7;7;1;8;6;7;7;5;1;2;1
2024;3783;1;314,47272;20;20069;1;03;5;6;;3;1;3;3;8;10;0;0;0;8;10;8;7;8;1;1;1;5;5;5;1;0;0;0;1;1;7;5;6;8;0;1;4;4
2024;3784;1;133,26739;20;20069;1;06;1;1;;3;3;1;1;10;10;10;10;10;10;10;97;;10;1;1;5;5;2;5;1;5;0;0;10;3;9;10;9;8;3;3;1;1
2024;3785;2;316,82801;20;20069;6;07;4;1;;2;3;3;3;6;7;7;7;7;6;6;97;;8;1;2;2;3;4;4;2;5;5;4;5;4;5;7;5;6;5;3;2;1
2024;3786;2;560,39627;20;20069;6;04;1;1;;3;1;4;2;8;8;6;8;8;9;9;7;10;5;1;1;4;3;3;4;2;7;4;5;7;3;8;8;6;8;5;3;2;1
2024;3787;1;266,53479;20;20069;1;06;4;1;;3;3;3;3;3;8;8;7;8;9;8;97;;5;1;1;2;2;3;2;3;8;3;5;5;4;7;7;4;8;4;3;4;1
2024;3788;1;158,41401;20;20069;6;06;1;1;;3;3;1;1;5;7;7;8;8;7;7;97;;5;1;1;4;3;3;3;4;7;0;1;5;2;7;8;5;7;2;3;3;1
2024;3789;2;660,73167;20;20069;1;04;1;1;;3;1;4;2;10;10;10;10;10;10;10;10;10;10;1;1;4;4;1;5;1;8;0;0;0;1;10;10;8;8;0;3;2;4
2024;3792;1;432,42372;20;20069;6;03;1;1;;3;1;3;3;8;8;7;8;7;7;7;9;9;9;1;1;3;4;3;4;3;7;2;3;3;3;6;9;6;8;3;3;2;1
2024;3793;2;316,82801;20;20069;6;06;4;1;;3;3;3;3;5;5;7;6;7;6;7;97;;5;1;1;2;4;3;3;3;7;3;2;6;3;6;6;5;7;4;3;3;1
2024;7064;2;375,07359;48;48020;6;06;1;1;;2;3;3;3;7;7;7;9;8;7;7;97;;8;1;1;4;5;2;3;2;8;2;5;8;3;7;9;7;7;5;3;2;1
2024;7065;1;200,74672;48;48020;1;04;4;1;;1;3;1;1;6;6;7;7;9;9;9;97;;6;1;1;3;3;3;3;3;6;0;0;2;1;9;7;5;7;1;1;2;1
2024;7066;1;584,72139;48;48020;6;04;1;1;;2;1;4;2;10;10;1;5;5;10;10;10;8;10;1;1;3;5;3;5;3;10;5;5;10;3;7;8;7;8;7;1;3;1
2024;7067;3;660,11779;48;48020;6;03;5;1;;2;1;2;5;9;9;7;3;1;8;8;6;10;9;1;1;3;3;4;3;3;6;5;6;7;1;6;6;5;8;6;1;1;1
2024;7069;1;408,60258;48;48020;1;06;1;1;;1;3;3;3;4;4;6;6;7;7;7;97;;5;1;1;1;1;5;1;4;4;5;5;6;2;7;6;1;6;5;1;4;1
2024;7070;1;375,07359;48;48020;6;07;1;1;;3;3;5;4;8;10;10;10;10;8;5;97;;8;1;1;2;4;2;5;3;8;10;0;8;3;7;10;6;8;6;3;3;1
2024;7072;2;375,07359;48;48020;6;06;1;1;;1;3;3;3;8;7;7;8;8;8;8;97;;7;1;1;4;4;2;3;2;8;6;6;7;3;7;8;7;7;6;3;2;1
2024;7073;1;190,59533;48;48020;1;05;1;1;;3;3;1;1;9;9;10;5;10;8;8;97;;10;1;1;5;5;1;5;1;8;0;6;6;2;8;5;9;8;4;2;3;4
2024;7076;1;196,37807;48;48020;6;05;1;1;;3;1;1;1;7;7;7;7;7;7;7;7;5;7;1;1;4;4;2;4;2;7;0;7;5;2;7;6;7;7;4;3;2;1
2024;7077;2;586,14592;48;48020;6;01;1;1;;2;3;5;4;7;8;1;2;5;5;5;97;;6;1;1;3;5;2;5;2;7;1;5;7;4;4;2;7;8;4;1;1;1
2024;7078;1;187,53680;48;48020;6;06;1;1;;3;3;1;1;8;8;8;8;8;8;8;97;;8;1;1;4;3;2;4;3;7;2;2;5;2;8;8;6;8;3;3;2;4
2024;7079;2;392,75615;48;48020;6;05;1;1;;3;1;3;3;6;6;10;10;6;3;8;8;10;8;2;1;3;3;3;3;3;6;0;2;9;3;5;9;5;5;4;3;3;1
2024;7081;2;375,07359;48;48020;6;07;4;1;;1;3;3;3;10;10;10;10;10;10;10;97;;8;1;1;3;4;2;4;2;5;0;0;8;3;9;10;7;8;3;3;2;1
2024;7082;2;190,59533;48;48020;1;05;1;1;;3;1;1;1;8;6;7;7;9;5;7;9;8;8;1;1;5;5;1;5;1;6;3;3;7;3;6;8;9;7;4;1;2;1
2024;7084;2;610,90585;48;48020;1;01;1;1;;1;3;5;4;8;8;10;7;10;10;10;97;;8;1;1;3;5;2;5;1;7;7;5;7;2;9;7;8;8;6;3;2;4
2024;7086;2;724,16885;48;48020;1;03;1;1;;1;1;4;2;10;10;5;6;7;10;10;4;10;10;1;1;5;5;1;5;1;6;4;5;6;2;8;7;9;8;5;3;1;1
2024;7087;2;392,75615;48;48020;6;05;1;1;;2;3;3;3;7;9;8;9;9;9;9;97;;8;1;1;2;5;3;5;2;9;3;8;10;4;7;9;7;8;7;1;3;2
2024;7088;2;375,07359;48;48020;6;07;4;1;;1;3;3;3;8;8;8;8;8;10;8;97;;10;1;1;3;4;2;4;2;10;10;5;8;2;8;8;7;8;8;3;2;1
2024;7089;3;866,39301;48;48020;1;02;5;6;;2;3;6;5;6;7;7;5;6;6;6;97;;8;1;1;5;5;2;5;2;9;1;1;6;1;7;5;8;7;3;1;2;1
2024;7090;1;200,74672;48;48020;1;04;1;1;;1;1;1;1;7;7;7;7;10;10;10;6;97;6;1;1;3;5;2;5;2;5;2;0;6;3;9;7;7;7;3;1;2;1
2024;7091;1;187,53680;48;48020;6;06;4;1;;1;3;1;1;9;9;9;7;10;10;10;97;;8;1;1;4;5;2;4;2;9;0;5;5;2;9;7;7;8;3;2;1;1
2024;7092;1;190,59533;48;48020;1;05;1;1;;2;1;1;1;6;8;6;5;8;10;10;6;6;10;1;2;4;4;2;2;3;0;2;2;7;2;9;6;6;6;4;2;2;1
2024;7093;2;401,49343;48;48020;1;04;1;1;;2;3;5;4;8;8;10;8;8;8;8;97;;7;1;1;5;5;2;5;2;8;0;0;0;1;8;8;8;8;0;3;2;1
2024;7094;4;965,55846;48;48020;1;03;1;1;;2;1;4;2;8;8;8;8;8;8;8;8;8;8;1;1;4;4;2;4;2;8;8;8;8;2;8;8;7;8;8;2;2;1
2024;7095;1;960,38206;48;48020;6;02;1;1;;2;1;5;4;6;6;2;4;0;1;3;4;7;8;1;1;2;3;4;3;3;2;1;5;5;3;2;5;4;7;4;1;3;1
2024;7096;2;866,39301;48;48020;1;02;1;1;;3;1;5;4;10;10;10;10;10;10;10;10;10;10;1;1;2;5;2;5;2;6;0;3;6;1;10;10;7;8;3;3;2;2
2024;7097;3;814,54114;48;48020;1;01;1;1;;3;1;4;2;8;8;6;8;8;7;8;9;9;10;1;1;3;3;2;3;3;7;2;4;7;3;7;9;5;8;4;1;1;1
2024;1883;3;876,47379;20;00009;6;03;1;1;;2;2;4;2;5;8;5;5;8;8;8;97;;5;1;1;2;2;2;2;2;5;0;0;5;1;8;5;5;8;2;1;1;1
2024;1886;1;403,58408;20;00009;1;06;1;1;;2;3;4;2;8;9;9;6;9;7;8;97;;8;1;1;4;5;2;5;2;6;6;5;5;2;8;6;8;8;5;1;2;1
2024;1887;1;501,23065;20;00009;1;04;1;1;;3;1;5;4;7;7;3;5;8;8;8;6;6;7;1;1;2;4;3;4;3;6;5;5;4;2;8;6;5;7;5;1;2;1
2024;1707;4;527,39327;01;01059;6;01;1;1;;2;3;4;2;8;8;9;8;9;7;9;97;;7;1;1;4;4;2;4;2;7;6;6;7;2;8;8;7;8;6;3;2;1
2024;1708;1;239,94719;01;01059;1;07;4;1;;2;3;3;3;9;9;9;9;9;9;9;97;;9;1;1;3;4;4;4;4;5;0;0;10;4;7;9;5;8;3;3;2;4
2024;1709;2;269,59577;01;01059;1;01;1;1;;2;3;5;4;7;10;9;7;9;9;9;97;;8;1;1;4;4;2;4;2;6;5;6;7;2;8;7;7;8;6;3;1;1
2024;5746;2;980,33897;48;00009;6;04;5;6;;2;3;4;2;6;7;7;5;4;5;5;97;;5;1;1;4;4;1;4;1;5;5;5;5;2;5;5;8;7;5;1;2;1
2024;5747;1;392,13559;48;00009;6;04;4;1;;3;1;3;3;8;7;3;8;8;7;8;9;9;9;1;1;4;5;3;5;3;7;0;8;8;2;7;9;7;7;5;3;2;1
2024;6185;2;793,88766;48;00009;6;03;1;1;;3;1;4;2;8;8;8;7;9;10;10;9;9;9;1;1;3;5;2;2;2;7;5;5;5;1;9;8;6;8;5;3;1;1
2024;6186;1;168,01042;48;00009;6;07;1;1;;1;3;1;1;8;8;10;5;10;10;10;97;;5;1;1;3;4;3;5;3;5;5;5;5;2;9;5;6;8;5;1;2;1
2024;6187;2;651,80623;48;00009;6;02;5;6;;1;3;4;2;8;10;7;7;7;9;9;97;;9;1;1;4;4;2;4;2;5;0;0;7;1;8;7;7;8;2;1;1;1
2024;6188;1;198,47191;48;00009;6;03;1;1;;2;1;1;1;10;8;5;7;7;8;7;7;8;9;1;1;3;3;2;5;2;6;6;3;2;2;7;7;7;8;4;3;1;1
2024;6189;2;168,01042;48;00009;6;07;1;1;;1;3;1;1;6;6;6;6;6;6;6;97;;7;1;1;3;3;3;3;3;9;5;5;5;2;6;6;5;7;5;1;3;1
2024;6190;1;218,48158;48;00009;1;03;1;1;;2;1;1;1;8;8;8;8;5;8;7;8;8;8;1;1;3;5;2;5;2;7;7;6;6;1;7;8;7;8;6;3;1;1
2024;6191;1;168,01042;48;00009;6;07;1;1;;1;3;1;1;8;8;8;7;10;10;10;97;;9;1;2;5;4;3;4;3;7;5;5;8;2;9;7;7;6;6;2;3;1
2024;6192;2;349,83588;48;00009;6;04;1;1;;3;1;3;3;9;8;2;6;9;9;9;9;8;9;1;1;3;3;3;3;3;3;0;1;6;3;8;8;5;8;2;1;1;1
2024;6193;3;651,80623;48;00009;6;02;1;1;;3;1;4;2;8;8;6;6;6;8;8;8;5;9;1;1;3;5;2;5;2;5;0;5;6;2;7;6;7;8;4;3;1;1
